Any,data,hora,grupHora,tipusDia,grupDiaLab,via,pk,nomMunicipi,nomComarca,nomProvincia,zona,D_SUBZONA,D_CLIMATOLOGIA,D_BOIRA,D_VENT,D_LLUMINOSITAT,D_SUPERFICIE,D_CARACT_ENTORN,D_CIRCULACIO_MESURES_ESP,C_VELOCITAT_VIA,D_LIMIT_VELOCITAT,D_TIPUS_VIA,D_SUBTIPUS_TRAM,D_TRACAT_ALTIMETRIC,D_SENTITS_VIA,D_INTER_SECCIO,D_REGULACIO_PRIORITAT,D_TITULARITAT_VIA,D_CARRIL_ESPECIAL,D_FUNC_ESP_VIA,D_GRAVETAT
2022,18/01/2022,19.55,Tarda,dill-dij,Feiners,AP-7,"154,5",Sant Cugat del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2022,22/02/2022,1.56,Nit,dill-dij,Feiners,AP-7,"210,4",Banyeres del Penedès,Baix Penedès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Mixt,No n'hi ha,120.0,Senyal velocitat,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2022,30/04/2022,10.19,Matí,dis,CapDeSetmana,AP-7,"139,3",Mollet del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Doble sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2022,20/10/2022,15.48,Tarda,dill-dij,Feiners,AP-7,140,Mollet del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Doble sentit,En secció,Semàfor,Altres,No n'hi ha,Sense funció especial,Accident greu
2022,08/10/2022,13.05,Matí,dis,CapDeSetmana,AP-7,325,Amposta,Montsià,Tarragona,Carretera,Carretera,Pluja forta,No n'hi ha,"Calma, vent molt suau","De dia, dia fosc",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Doble sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2022,30/08/2022,10.57,Matí,dill-dij,Feiners,AP-7,"318,9","Aldea, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Doble sentit,En secció,Semàfor,Altres,Carril bus,Sense funció especial,Accident greu
2022,28/08/2022,8.57,Matí,dg,CapDeSetmana,AP-7,"139,5",Mollet del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Doble sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2022,28/09/2022,15.32,Tarda,dill-dij,Feiners,AP-7,"126,2","Roca del Vallès, la",Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Sense especificar,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Altres,No n'hi ha,Sense funció especial,Accident mortal
2022,13/11/2022,9.37,Matí,dg,CapDeSetmana,AP-7,317,"Aldea, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,40.0,Senyal velocitat,Carretera convencional,Giratòria,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2022,26/12/2022,11.48,Matí,dill-dij,Feiners,AP-7,"277,1",Mont-roig del Camp,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Giratòria,Sense especificar,Doble sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2022,20/10/2022,8.26,Matí,dill-dij,Feiners,AP-7,"318,8","Aldea, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,Carril acceleració,Sense funció especial,Accident mortal
2022,14/07/2022,15.58,Tarda,dill-dij,Feiners,AP-7,"310,9","Ampolla, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Doble sentit,En secció,Semàfor,Altres,No n'hi ha,Sense funció especial,Accident greu
2022,01/08/2022,4.46,Nit,dill-dij,Feiners,AP-7,83,Sils,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Pla,Doble sentit,En secció,Sols norma prioritat de pas,Provincial,No n'hi ha,Sense funció especial,Accident greu
2022,05/07/2022,21.48,Tarda,dill-dij,Feiners,AP-7,"206,4",Castellet i la Gornal,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,A nivell,No n'hi ha,120.0,Senyal velocitat,Carretera convencional,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2022,30/03/2022,19.06,Tarda,dill-dij,Feiners,AP-7,35,Garrigàs,Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,120.0,Senyal velocitat,Carretera convencional,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2022,11/06/2022,8.32,Matí,dis,CapDeSetmana,AP-7,"205,1",Castellet i la Gornal,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2022,10/09/2022,19.19,Tarda,dis,CapDeSetmana,AP-7,"234,6","Riera de Gaià, la",Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Intersecció en T o Y,Sense especificar,Doble sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2022,03/10/2022,18.5,Tarda,dill-dij,Feiners,AP-7,"161,3","Papiol, el",Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2022,23/04/2022,22.28,Nit,dis,CapDeSetmana,AP-7,243,Tarragona,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Enllaç d'entrada o eixida,Rampa o pendent,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2023,11/02/2023,19.3,Tarda,dis,CapDeSetmana,AP-7,"37,4",Bàscara,Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2023,11/11/2023,20.45,Tarda,dis,CapDeSetmana,AP-7,"161,8","Papiol, el",Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,A nivell,No n'hi ha,80.0,Senyal velocitat,Carretera convencional,Enllaç d'entrada o eixida,Rampa o pendent,Doble sentit,Dintre intersecció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2023,06/06/2023,3.21,Nit,dill-dij,Feiners,AP-7,117,Llinars del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Municipal,No n'hi ha,Sense funció especial,Accident mortal
2023,04/11/2023,18.5,Tarda,dis,CapDeSetmana,AP-7,"115,5",Vilalba Sasserra,Vallès Oriental,Barcelona,Carretera,Carretera,Pluja dèbil,No n'hi ha,Vent moderat,"De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2023,10/06/2023,9.33,Matí,dis,CapDeSetmana,AP-7,"129,5","Roca del Vallès, la",Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Un sol sentit,En secció,Semàfor,Estatal,Altres,Sense funció especial,Accident greu
2023,09/09/2023,15.31,Tarda,dis,CapDeSetmana,AP-7,"90,9",Maçanet de la Selva,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2023,01/10/2023,18.02,Tarda,dg,CapDeSetmana,AP-7,"195,8",Vilafranca del Penedès,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2023,23/11/2023,9.37,Matí,dill-dij,Feiners,AP-7,"144,3",Santa Perpètua de Mogoda,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Enllaç d'entrada o eixida,Sense especificar,Un sol sentit,Dintre intersecció,Sols norma prioritat de pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2023,03/02/2023,14.54,Tarda,div,Feiners,AP-7,"30,3",Borrassà,Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Un sol sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2023,10/09/2023,8.16,Matí,dg,CapDeSetmana,AP-7,121,Llinars del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Sense especificar,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2023,27/05/2023,14.25,Tarda,dis,CapDeSetmana,AP-7,"298,9","Ametlla de Mar, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Doble sentit,En secció,Semàfor,Altres,No n'hi ha,Sense funció especial,Accident greu
2023,08/11/2023,13.2,Matí,dill-dij,Feiners,AP-7,"146,8",Barberà del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,No n'hi ha,100.0,Senyal velocitat,Carretera convencional,Giratòria,Rampa o pendent,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2023,25/05/2023,1.05,Nit,dill-dij,Feiners,AP-7,"332,2",Freginals,Montsià,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Altres,Carril bus,Sense funció especial,Accident greu
2023,16/08/2023,21.12,Tarda,dill-dij,Feiners,AP-7,"225,5",Roda de Berà,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident mortal
2023,15/03/2023,5.26,Nit,dill-dij,Feiners,AP-7,289,Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Intersecció en T o Y,Sense especificar,Doble sentit,En secció,Sols norma prioritat de pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2023,13/10/2023,22.57,Nit,div,CapDeSetmana,AP-7,"86,2",Maçanet de la Selva,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial suficient",Sec i net,Mixt,No n'hi ha,60.0,Senyal velocitat,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,Carril d'alentiment,Sense funció especial,Accident greu
2023,23/01/2023,7.39,Matí,dill-dij,Feiners,AP-7,"103,9",Sant Celoni,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Carretera convencional,Enllaç d'entrada o eixida,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2023,30/10/2023,11.23,Matí,dill-dij,Feiners,AP-7,"226,3",Roda de Berà,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,30.0,Senyal velocitat,Carretera convencional,Enllaç d'entrada o eixida,Pla,Un sol sentit,Arribant o eixint intersecció fins 50m,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2023,19/09/2023,6.15,Matí,dill-dij,Feiners,AP-7,"126,4","Roca del Vallès, la",Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Terraplé,No n'hi ha,40.0,Senyal velocitat,Carretera convencional,Enllaç d'entrada o eixida,Rampa o pendent,Doble sentit,Dintre intersecció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2023,28/12/2023,8.56,Matí,dill-dij,Feiners,AP-7,239,Tarragona,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2023,02/07/2023,7.07,Matí,dg,CapDeSetmana,AP-7,"332,6",Freginals,Montsià,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2023,07/02/2023,10.45,Matí,dill-dij,Feiners,AP-7,"203,5",Castellet i la Gornal,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2023,21/07/2023,17.0,Tarda,div,CapDeSetmana,AP-7,"88,9",Maçanet de la Selva,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,120.0,Senyal velocitat,Carretera convencional,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2023,23/04/2023,23.51,Nit,dg,CapDeSetmana,AP-7,"200,5",Santa Margarida i els Monjos,Alt Penedès,Barcelona,Carretera,Carretera,Pluja dèbil,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2023,03/02/2023,17.52,Tarda,div,CapDeSetmana,AP-7,"281,3",Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,Carril d'alentiment,Sense funció especial,Accident greu
2023,28/09/2023,9.49,Matí,dill-dij,Feiners,AP-7,"105,7",Sant Celoni,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2023,08/09/2023,16.23,Tarda,div,CapDeSetmana,AP-7,"65,4",Vilablareix,Gironès,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,120.0,Senyal velocitat,Carretera convencional,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2023,24/11/2023,17.0,Tarda,div,CapDeSetmana,AP-7,"63,1",Salt,Gironès,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
